record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Maintenance_flag
4509,22FEB16:17:16:15,114,244.794184,7.843137,83,118,1386,114,8,26.11,80,14.12,8,14.901961,82,0,12.351289,0
4510,22FEB16:17:16:16,114,244.794184,7.450981,83,118,1384.5,114,8,25.91,80,14.1,8,14.901961,82,0,12.256679,0
4510,22FEB16:17:16:16,114,244.794184,7.450981,83,118,1384.5,114,8,25.91,80,14.1,8,14.901961,82,0,12.256679,0
4511,22FEB16:17:16:17,114,244.794184,8.235294,83,118,1388.5,114,8,25.91,80,14.16,8,14.901961,82,0,12.256679,0
4511,22FEB16:17:16:17,114,244.794184,8.235294,83,118,1388.5,114,8,25.91,80,14.16,8,14.901961,82,0,12.256679,0
4512,22FEB16:17:16:18,114,244.794184,9.019608,83,118,1385,114,8,25.94,80,14.12,8,14.901961,82,0,13.918817,0
4512,22FEB16:17:16:18,114,244.794184,9.019608,83,118,1385,114,8,25.94,80,14.12,8,14.901961,82,0,13.918817,0
4513,22FEB16:17:16:19,114,244.794184,9.019608,83,118,1388.5,114,8,26.13,80,14.14,8,14.901961,82,0,14.020766,0
4513,22FEB16:17:16:19,114,244.794184,9.019608,83,118,1388.5,114,8,26.13,80,14.14,8,14.901961,82,0,14.020766,0
4514,22FEB16:17:16:20,114,244.794184,3.529412,83,118,1385,114,8,26.22,80,14.12,8,14.901961,81,0,12.958157,0
4514,22FEB16:17:16:20,114,244.794184,3.529412,83,118,1385,114,8,26.22,80,14.12,8,14.901961,81,0,12.958157,0
4515,22FEB16:17:16:21,112,244.905442,0,83,117,1366,112,8,26.13,80,14.18,8,14.901961,81,0,0,0
4515,22FEB16:17:16:21,112,244.905442,0,83,117,1366,112,8,26.13,80,14.18,8,14.901961,81,0,0,0
4516,22FEB16:17:16:22,107,245.183587,0,83,117,1311,107,8,24.72,80,14.18,8,14.901961,81,0,0,0
4517,22FEB16:17:16:23,102,245.461732,0,83,114,1244,102,8,21.8,80,14.28,8,14.901961,81,0,0,0
4518,22FEB16:17:16:24,96,245.795506,0,82,114,1160,96,8,20.52,80,14.18,8,14.901961,81,0,0,0
4519,22FEB16:17:16:25,96,245.795506,0,82,112,1165.5,96,8,20.38,80,14.16,8,14.901961,81,0,0,0
4520,22FEB16:17:16:26,96,245.795506,0,82,111,1168,96,8,20.47,80,14.18,8,14.901961,81,0,0,0
4521,22FEB16:17:16:27,95,245.851135,0,82,111,1150,95,8,20.44,80,14.16,8,14.901961,81,0,0,0
4522,22FEB16:17:16:28,91,246.073651,0,82,111,1111,91,8,19.33,80,14.22,8,14.901961,81,0,0,0
4522,22FEB16:17:16:28,91,246.073651,0,82,111,1111,91,8,19.33,80,14.22,8,14.901961,81,0,0,0
4523,22FEB16:17:16:29,88,246.240538,0,82,110,1042.5,88,8,16.94,80,14.14,8,14.901961,81,0,0,0
4524,22FEB16:17:16:30,86,246.351796,0,82,110,1301,86,8,20.08,80,14.2,8,14.901961,81,0,0,0
4525,22FEB16:17:16:31,86,246.351796,0,82,114,1308.5,86,8,24.05,80,14.24,8,14.901961,81,0,0,0
4526,22FEB16:17:16:32,86,246.351796,22.745098,82,116,1339.5,86,8,24.13,80,14.12,8,27.450981,81,0,0,0
4527,22FEB16:17:16:33,86,246.351796,14.901961,82,110,1339.5,86,7,23.91,80,14.1,8,32.54902,81,1.543787,40.833134,0
4527,22FEB16:17:16:33,86,246.351796,14.901961,82,110,1339.5,86,7,23.91,80,14.1,8,32.54902,81,1.543787,40.833134,0
4528,22FEB16:17:16:34,86,246.351796,25.882353,82,110,1366,86,7,24.8,78.82353,14.1,8,34.901962,80,0,28.152164,0
4529,22FEB16:17:16:35,88,246.240538,6.666667,82,113,1352.5,88,7,25.19,78.43137,14.18,8,14.901961,80,4.079138,107.89312,0
4529,22FEB16:17:16:35,88,246.240538,6.666667,82,113,1352.5,88,7,25.19,78.43137,14.18,8,14.901961,80,4.079138,107.89312,0
4530,22FEB16:17:16:36,88,246.240538,0,82,110,1356,88,7,24.94,80,14.18,7,16.078432,80,0,13.235553,0
4531,22FEB16:17:16:37,88,246.240538,27.843138,82,110,1369,88,7,24.44,80,14.14,7,31.764706,80,0,0,0
4531,22FEB16:17:16:37,88,246.240538,27.843138,82,110,1369,88,7,24.44,80,14.14,7,31.764706,80,0,0,0
4532,22FEB16:17:16:38,88,246.240538,44.313725,82,110,1422.5,88,7,24.44,80,14.14,7,40.39216,80,0,0,0
4533,22FEB16:17:16:39,88,246.240538,97.254906,81,141,1446.5,88,7,27.86,80,14.12,7,38.039215,80,3.425504,90.60452,0
4534,22FEB16:17:16:40,94,245.906764,91.37255,81,166,1510.5,94,7,39.16,80,14.16,7,41.960785,80,9.749903,257.88474,0
4535,22FEB16:17:16:41,98,245.684248,83.13725,82,181,1552,98,8,46.44,80,14.16,7,41.17647,80,11.422522,302.1255,0
4535,22FEB16:17:16:41,98,245.684248,83.13725,82,181,1552,98,8,46.44,80,14.16,7,41.17647,80,11.422522,302.1255,0
4536,22FEB16:17:16:42,101,245.517361,83.13725,82,184,1587,101,8,48.74,80,14.22,7,40.784313,80,10.386088,274.71185,0
4537,22FEB16:17:16:43,103,245.406103,42.352943,82,163,1610.5,103,7,42.88,80,14.18,7,14.901961,80,8.865964,234.5046,0
4538,22FEB16:17:16:44,103,245.406103,21.176472,82,128,1610.5,103,7,31.52,80,14.18,7,39.215687,80,3.161783,83.62909,0
4538,22FEB16:17:16:44,103,245.406103,21.176472,82,128,1610.5,103,7,31.52,80,14.18,7,39.215687,80,3.161783,83.62909,0
4539,22FEB16:17:16:45,103,245.406103,76.86275,82,128,1329,103,7,22.8,80,14.12,7,33.72549,81,4.2508,112.43357,0
4540,22FEB16:17:16:46,104,245.350474,69.411766,83,131,1315,104,7,25.86,80,14.16,7,36.862747,81,4.28576,113.35827,0
4541,22FEB16:17:16:47,105,245.294845,16.078432,83,118,1290,105,7,22.22,80,14.14,7,29.411766,81,2.476601,65.50604,0
4542,22FEB16:17:16:48,104,245.350474,16.078432,83,113,1302,104,7,23.91,80,14.22,7,37.2549,81,0,23.90188,0
4543,22FEB16:17:16:49,105,245.294845,16.078432,83,126,1341,105,7,28.19,80,14.16,7,14.901961,81,0,28.451393,0
4544,22FEB16:17:16:50,105,245.294845,16.078432,83,113,1285,105,7,22.44,80,14.1,7,38.039215,81,0,22.43238,0
4544,22FEB16:17:16:50,105,245.294845,16.078432,83,113,1285,105,7,22.44,80,14.1,7,38.039215,81,0,22.43238,0
4545,22FEB16:17:16:51,104,245.350474,47.84314,83,134,1285,104,7,28.55,80,14.16,7,39.607845,81,3.212728,84.97661,0
4546,22FEB16:17:16:52,106,245.239216,72.15686,84,133,1317,106,7,28.52,80,14.14,7,36.47059,81,4.877524,129.01042,0
4547,22FEB16:17:16:53,105,245.294845,34.901962,84,133,1304.5,105,7,22.55,80,14.14,7,35.294117,81,3.820145,101.04276,0
4548,22FEB16:17:16:54,105,245.294845,86.27451,84,123,1346,105,7,28.38,80,14.12,7,40.784313,81,2.295932,60.72736,0
4549,22FEB16:17:16:55,106,245.239216,93.725494,84,137,1351,106,7,28.38,80,14.1,7,35.294117,81,2.295932,60.72736,0
4550,22FEB16:17:16:56,107,245.183587,72.94118,84,122,1381,107,7,29.83,80,14.14,7,24.313726,81,6.688329,176.90617,0
4550,22FEB16:17:16:56,107,245.183587,72.94118,84,122,1381,107,7,29.83,80,14.14,7,24.313726,81,6.688329,176.90617,0
4551,22FEB16:17:16:57,107,245.183587,27.450981,84,120,1381,107,7,26.74,80,14.14,7,40.39216,81,1.6702,44.176773,0
4552,22FEB16:17:16:58,107,245.183587,77.64706,84,140,1366.5,107,7,29.97,80,14.2,7,36.862747,81,5.488464,145.16978,0
4553,22FEB16:17:16:59,107,245.183587,20.784313,84,135,1336,107,7,29.97,80,14.14,7,36.47059,81,5.488464,145.16978,0
4554,22FEB16:17:17:00,106,245.239216,25.09804,84,117,1332,106,7,22.83,80,14.14,7,24.705883,81,0,28.695175,0
4555,22FEB16:17:17:01,106,245.239216,25.09804,84,114,1332.5,106,7,22.83,80,14.04,7,20.392157,81,0,28.695175,0
4556,22FEB16:17:17:02,104,245.350474,23.529411,84,117,1307,104,7,23.36,80,14.08,7,39.607845,81,1.34799,35.654316,0
4557,22FEB16:17:17:03,104,245.350474,23.529411,84,136,1328,104,7,29.08,80,14.16,7,40,81,1.605117,42.455315,0
4558,22FEB16:17:17:04,105,245.294845,98.039215,84,152,1338.5,105,7,33.24,80,14.12,7,39.607845,80,7.389675,195.45677,0
4558,22FEB16:17:17:04,105,245.294845,98.039215,84,152,1338.5,105,7,33.24,80,14.12,7,39.607845,80,7.389675,195.45677,0
4559,22FEB16:17:17:05,105,245.294845,95.68628,84,145,1386,105,7,29.61,80,14.16,7,32.54902,80,7.038641,186.17194,0
4559,22FEB16:17:17:05,105,245.294845,95.68628,84,145,1386,105,7,29.61,80,14.16,7,32.54902,80,7.038641,186.17194,0
4560,22FEB16:17:17:06,105,245.294845,95.68628,84,149,1336,105,7,30.11,80,14.16,7,37.2549,81,6.970525,184.37025,0
4561,22FEB16:17:17:07,105,245.294845,18.039215,85,118,1298,105,7,24.74,80,14.16,7,39.607845,81,5.727359,151.48854,0
4562,22FEB16:17:17:08,104,245.350474,65.882355,85,144,1737,104,7,40.41,80,14.16,7,39.607845,81,6.338999,167.6664,0
4563,22FEB16:17:17:09,105,245.294845,91.76471,85,175,1681,105,7,43.77,80,14.14,7,38.431374,81,9.775866,258.5715,0
4564,22FEB16:17:17:10,106,245.239216,79.60784,85,172,1672.5,106,7,48.63,80,14.14,7,41.17647,81,10.757889,284.54596,0
4564,22FEB16:17:17:10,106,245.239216,79.60784,85,172,1672.5,106,7,48.63,80,14.14,7,41.17647,81,10.757889,284.54596,0
4565,22FEB16:17:17:11,107,245.183587,67.84314,85,172,1678.5,107,7,47.83,80,14.14,7,40,81,8.995408,237.92839,0
4566,22FEB16:17:17:12,108,245.127958,91.76471,85,162,1696.5,108,7,46.49,80,14.16,7,38.82353,82,7.310406,193.3601,0
4566,22FEB16:17:17:12,108,245.127958,91.76471,85,162,1696.5,108,7,46.49,80,14.16,7,38.82353,82,7.310406,193.3601,0
4567,22FEB16:17:17:13,110,245.0167,59.215687,85,201,1710,110,7,48.97,80,14.04,7,41.568626,82,6.495584,171.80809,0
4568,22FEB16:17:17:14,110,245.0167,59.215687,86,148,1698.5,110,7,28.27,80,14.14,7,33.72549,83,3.74985,99.18347,0
4569,22FEB16:17:17:15,108,245.127958,17.647058,86,148,1347,108,7,26.02,80,14.1,7,39.607845,83,0,27.149853,0
4570,22FEB16:17:17:16,107,245.183587,68.62745,86,138,1384.5,107,7,28.66,79.60784,14.24,7,36.47059,83,3.262801,86.30104,0
4571,22FEB16:17:17:17,107,245.183587,65.4902,86,141,1356.5,107,7,31.33,79.60784,14.08,7,36.47059,83,4.986585,131.89508,0
4572,22FEB16:17:17:18,105,245.294845,29.803923,87,127,1311.5,105,7,23.61,80,14.12,7,41.17647,83,3.577283,94.61908,0
4573,22FEB16:17:17:19,104,245.350474,91.76471,87,123,1311.5,104,7,26.27,80,14.12,7,41.568626,83,1.81449,47.993237,0
4574,22FEB16:17:17:20,104,245.350474,91.76471,87,156,1341.5,104,7,33.83,80,14.12,7,41.568626,83,7.555805,199.8509,0
4575,22FEB16:17:17:21,104,245.350474,17.647058,87,151,1281,104,8,31.88,80,14.22,7,38.82353,83,7.784899,205.91043,0
4576,22FEB16:17:17:22,101,245.517361,40.39216,87,116,1256.5,101,8,22.05,80,14.16,7,34.11765,83,0,24.334818,0
4577,22FEB16:17:17:23,100,245.57299,93.725494,87,122,1277.5,100,8,25.22,80,14.22,7,41.960785,83,2.458532,65.02813,0
4578,22FEB16:17:17:24,100,245.57299,98.82353,87,144,1605.5,100,8,25.22,80,14.22,7,25.490196,84,2.458532,65.02813,0
4579,22FEB16:17:17:25,100,245.57299,15.686275,87,182,1564,100,8,38.69,80,14.22,7,42.7451,84,9.741276,257.65656,0
4580,22FEB16:17:17:26,99,245.628619,92.94118,87,151,1619.5,99,8,42.61,80,14.16,7,44.705883,84,9.215952,243.76176,0
4581,22FEB16:17:17:27,100,245.57299,83.92157,88,197,1619.5,100,8,42.61,80,14.22,7,43.137257,84,9.215952,243.76176,0
4582,22FEB16:17:17:28,101,245.517361,16.078432,88,178,1571,101,8,43.11,80,14.18,7,39.607845,84,9.093825,240.53151,0
4582,22FEB16:17:17:28,101,245.517361,16.078432,88,178,1571,101,8,43.11,80,14.18,7,39.607845,84,9.093825,240.53151,0
4583,22FEB16:17:17:29,100,245.57299,33.333332,88,135,1335,100,8,30.58,80,14.18,7,41.568626,85,1.201524,31.780293,0
4584,22FEB16:17:17:30,98,245.684248,94.117645,88,182,1646.5,98,7,35.11,80,14.16,7,38.039215,85,2.847771,75.32348,0
4585,22FEB16:17:17:31,97,245.739877,34.509804,88,132,1197,97,7,27.99,80,14.16,7,33.72549,85,0,23.464607,0
4585,22FEB16:17:17:31,97,245.739877,34.509804,88,132,1197,97,7,27.99,80,14.16,7,33.72549,85,0,23.464607,0
4586,22FEB16:17:17:32,96,245.795506,34.509804,88,134,1197,96,7,27.99,80,14.24,7,41.568626,85,0,23.464607,0
4587,22FEB16:17:17:33,96,245.795506,58.823532,88,163,1556.5,96,8,39.49,80,14.16,7,36.862747,85,3.454753,91.37815,0
4588,22FEB16:17:17:34,96,245.795506,21.568628,88,150,1556.5,96,8,38.05,80,14.16,7,36.862747,85,5.743249,151.90883,0
4588,22FEB16:17:17:34,96,245.795506,21.568628,88,150,1556.5,96,8,38.05,80,14.16,7,36.862747,85,5.743249,151.90883,0
4589,22FEB16:17:17:35,94,245.906764,25.882353,88,120,1182.5,94,7,27.52,80,14.16,7,41.17647,85,1.511213,39.971542,0
4589,22FEB16:17:17:35,94,245.906764,25.882353,88,120,1182.5,94,7,27.52,80,14.16,7,41.17647,85,1.511213,39.971542,0
4590,22FEB16:17:17:36,93,245.962393,87.84314,88,120,1458.5,93,7,39.91,80,14.16,7,41.17647,85,9.407283,248.82246,0
4591,22FEB16:17:17:37,94,245.906764,87.84314,89,162,1511.5,94,7,39.88,80,14.16,7,38.82353,85,9.501289,251.30893,0
4591,22FEB16:17:17:37,94,245.906764,87.84314,89,162,1511.5,94,7,39.88,80,14.16,7,38.82353,85,9.501289,251.30893,0
4592,22FEB16:17:17:38,95,245.851135,87.84314,89,161,1505,95,8,40.74,80,14.16,7,41.568626,85,8.776675,232.1429,0
4593,22FEB16:17:17:39,96,245.795506,79.21569,89,180,1519.5,96,8,43.52,80,14.14,7,41.17647,85,10.150224,268.47324,0
4594,22FEB16:17:17:40,97,245.739877,90.588234,89,159,1523,97,8,40.3,80,14.18,7,40,85,8.324721,220.18874,0
4595,22FEB16:17:17:41,97,245.739877,89.411766,89,163,1534,97,8,40.05,80,14.16,7,40,85,9.457497,250.1506,0
4596,22FEB16:17:17:42,98,245.684248,90.19608,89,178,1552,98,8,43.13,80,14.16,7,40,86,10.033695,265.39105,0
4597,22FEB16:17:17:43,98,245.684248,1.960784,89,137,1519,98,8,43.13,80,14.16,7,40,86,10.033695,265.39105,0
4598,22FEB16:17:17:44,96,245.795506,13.333334,89,115,1484,96,8,25.49,80,14.08,7,14.901961,86,0,0,0
4599,22FEB16:17:17:45,94,245.906764,58.823532,90,111,1455,94,8,25.27,80,14.16,7,34.901962,86,0,23.128214,0
4600,22FEB16:17:17:46,93,245.962393,64.70589,90,131,1458.5,93,8,28.05,79.60784,14.24,7,33.333332,86,4.828339,127.709465,0
4601,22FEB16:17:17:47,93,245.962393,62.7451,90,146,1468.5,93,8,35.83,79.60784,14.12,7,39.607845,86,5.971803,157.95407,0
4601,22FEB16:17:17:47,93,245.962393,62.7451,90,146,1468.5,93,8,35.83,79.60784,14.12,7,39.607845,86,5.971803,157.95407,0
4602,22FEB16:17:17:48,94,245.906764,54.901962,90,167,1499,94,9,35.83,80,14.16,7,39.607845,86,5.971803,157.95407,0
4603,22FEB16:17:17:49,94,245.906764,65.882355,90,145,1477.5,94,9,32.52,80,14.12,7,35.686275,86,4.666227,123.42162,0
4604,22FEB16:17:17:50,94,245.906764,65.882355,90,137,1477,94,9,29.41,80,14.14,7,31.764706,86,5.104254,135.00743,0
4605,22FEB16:17:17:51,94,245.906764,75.29412,90,134,1320,94,9,27.44,80,14.16,7,41.17647,86,5.484072,145.0536,0
4606,22FEB16:17:17:52,94,245.906764,98.82353,90,180,1530,94,9,44.91,80,14.2,7,41.17647,86,12.029078,318.16888,0
4607,22FEB16:17:17:53,95,245.851135,72.54902,90,147,1518,95,9,33.55,80,14.16,7,36.47059,85,5.259691,139.11873,0
4608,22FEB16:17:17:54,96,245.795506,38.431374,90,136,1497,96,9,30.24,77.254906,14.12,7,36.47059,85,5.748975,152.06027,0
4609,22FEB16:17:17:55,96,245.795506,38.431374,91,121,1185.5,96,9,21.49,78.82353,14.16,7,14.901961,85,2.09562,55.42911,0
4610,22FEB16:17:17:56,95,245.851135,66.666664,91,116,1181,95,9,20.44,78.039215,14.18,7,14.901961,86,1.993228,52.72085,0
4611,22FEB16:17:17:57,95,245.851135,65.09804,91,115,1179.5,95,9,19.91,78.039215,14.18,7,14.901961,86,3.376368,89.30486,0
4611,22FEB16:17:17:57,95,245.851135,65.09804,91,115,1179.5,95,9,19.91,78.039215,14.18,7,14.901961,86,3.376368,89.30486,0
4612,22FEB16:17:17:58,95,245.851135,61.960785,91,114,1181,95,9,19.58,73.333336,14.14,7,14.901961,86,3.194704,84.49987,0
4612,22FEB16:17:17:58,95,245.851135,61.960785,91,114,1181,95,9,19.58,73.333336,14.14,7,14.901961,86,3.194704,84.49987,0
4613,22FEB16:17:17:59,95,245.851135,60.39216,91,114,1181,95,9,19.52,72.94118,14.16,7,14.901961,86,3.143273,83.1395,0
4614,22FEB16:17:18:00,95,245.851135,60.784313,91,113,1179,95,9,19.44,72.94118,14.16,7,14.901961,86,3.047642,80.61008,0
4615,22FEB16:17:18:01,95,245.851135,60,91,113,1178,95,9,19.36,74.117645,14.16,7,14.901961,85,3.055678,80.82264,0
4616,22FEB16:17:18:02,95,245.851135,57.2549,91,112,1175.5,95,9,19.36,76.47059,14.18,7,14.901961,85,3.055678,80.82264,0
4617,22FEB16:17:18:03,95,245.851135,54.509804,91,111,1173,95,9,19.36,78.82353,14.16,7,14.901961,85,2.728345,72.16469,0
4618,22FEB16:17:18:04,94,245.906764,70.98039,91,125,1571,94,9,29.83,80,14.16,7,39.215687,85,7.302992,193.164,0
4619,22FEB16:17:18:05,97,245.739877,99.60784,91,148,1618.5,97,9,39.91,79.60784,14.18,7,41.568626,85,7.49271,198.18204,0
4619,22FEB16:17:18:05,97,245.739877,99.60784,91,148,1618.5,97,9,39.91,79.60784,14.18,7,41.568626,85,7.49271,198.18204,0
4620,22FEB16:17:18:06,99,245.628619,99.60784,91,195,1618.5,99,9,58.24,80,14.18,7,38.82353,85,15.248167,403.31375,0
4621,22FEB16:17:18:07,101,245.517361,87.05882,91,166,1596.5,101,9,45.38,80,14.24,7,40.39216,85,11.641189,307.9092,0
4622,22FEB16:17:18:08,103,245.406103,74.117645,91,178,1624,103,9,45.38,80,14.24,7,14.901961,85,11.641189,307.9092,0
4623,22FEB16:17:18:09,106,245.239216,70.19608,91,178,1654,106,9,42.49,80,14.14,7,14.901961,87,6.991429,184.92317,0
4624,22FEB16:17:18:10,109,245.072329,71.76471,91,145,1514,109,9,36.27,80,14.2,7,14.901961,87,5.205535,137.68631,0
4625,22FEB16:17:18:11,110,245.0167,71.76471,91,130,1514,110,9,26.74,80,14.16,7,14.901961,87,4.379945,115.84946,0
4626,22FEB16:17:18:12,111,244.961071,66.666664,91,125,1371,111,9,25.8,80,14.16,7,14.901961,87,4.187557,110.76081,0
4627,22FEB16:17:18:13,111,244.961071,60,91,120,1377.5,111,9,24.58,74.5098,14.16,7,14.901961,87,3.657865,96.75046,0
4627,22FEB16:17:18:13,111,244.961071,60,91,120,1377.5,111,9,24.58,74.5098,14.16,7,14.901961,87,3.657865,96.75046,0
4628,22FEB16:17:18:14,112,244.905442,52.54902,91,113,1384.5,112,9,24.33,80,14.12,7,14.901961,87,3.242338,85.759766,0
4628,22FEB16:17:18:14,112,244.905442,52.54902,91,113,1384.5,112,9,24.33,80,14.12,7,14.901961,87,3.242338,85.759766,0
4629,22FEB16:17:18:15,113,244.849813,46.666668,91,111,1387.5,113,9,23.88,80,14.14,7,14.901961,87,2.432359,64.33586,0
4630,22FEB16:17:18:16,113,244.849813,39.607845,91,111,1392,113,9,23.88,80,14.16,7,14.901961,87,2.432359,64.33586,0
4631,22FEB16:17:18:17,113,244.849813,37.2549,91,108,1395,113,9,23.77,80,14.16,7,14.901961,86,2.030314,53.701763,0
4632,22FEB16:17:18:18,113,244.849813,31.764706,90,108,1395,113,9,24.02,80,14.14,7,14.901961,86,1.928371,51.005383,0
4632,22FEB16:17:18:18,113,244.849813,31.764706,90,108,1395,113,9,24.02,80,14.14,7,14.901961,86,1.928371,51.005383,0
4633,22FEB16:17:18:19,113,244.849813,27.058825,90,109,1400.5,113,9,23.94,80,14.14,7,14.901961,86,1.637388,43.308884,0
4634,22FEB16:17:18:20,114,244.794184,24.313726,90,110,1400.5,114,9,23.91,80,14.14,7,14.901961,86,1.394121,36.87448,0
4635,22FEB16:17:18:21,114,244.794184,24.313726,90,110,1400.5,114,9,25.88,80,14.14,7,14.901961,86,1.345862,35.598026,0
4636,22FEB16:17:18:22,114,244.794184,18.431374,90,117,1399,114,9,26.36,80,14.16,7,14.901961,86,1.11097,29.385147,0
4637,22FEB16:17:18:23,114,244.794184,15.686275,89,117,1399,114,9,26.33,80,14.16,7,14.901961,86,0,27.645012,0
4638,22FEB16:17:18:24,114,244.794184,15.686275,89,123,1397.5,114,9,27.16,80,14.2,7,14.901961,85,0,24.42396,0
4639,22FEB16:17:18:25,114,244.794184,11.764706,89,123,1393.5,114,9,27.38,80,14.12,7,14.901961,85,0,24.621798,0
4640,22FEB16:17:18:26,114,244.794184,12.156863,89,123,1395,114,9,27.16,80,14.16,7,14.901961,85,0,19.193468,0
4641,22FEB16:17:18:27,114,244.794184,14.509804,89,123,1392,114,9,27.16,80,14.14,7,14.901961,85,0,22.676565,0
4642,22FEB16:17:18:28,114,244.794184,17.647058,89,123,1396,114,9,26.97,80,14.14,7,14.901961,85,0,24.2531,0
4643,22FEB16:17:18:29,114,244.794184,18.82353,88,124,1396,114,9,27.52,80,14.12,7,14.901961,85,0,27.707441,0
4644,22FEB16:17:18:30,114,244.794184,18.431374,88,124,1401.5,114,9,27.86,80,14.14,7,14.901961,85,1.128656,29.852932,0
4645,22FEB16:17:18:31,114,244.794184,16.470589,88,124,1398.5,114,9,27.58,80,14.16,7,14.901961,85,0,28.95744,0
4646,22FEB16:17:18:32,114,244.794184,16.470589,88,123,1398,114,9,27.47,80,14.1,7,14.901961,85,0,25.883156,0
4647,22FEB16:17:18:33,114,244.794184,14.509804,88,123,1397,114,9,27.49,80,14.1,7,14.901961,85,0,22.95209,0
4648,22FEB16:17:18:34,114,244.794184,14.117647,88,123,1398,114,8,27.27,80,14.16,7,14.901961,84,0,22.768408,0
4648,22FEB16:17:18:34,114,244.794184,14.117647,88,123,1398,114,8,27.27,80,14.16,7,14.901961,84,0,22.768408,0
4649,22FEB16:17:18:35,114,244.794184,12.156863,87,123,1398.5,114,8,27.27,80,14.16,7,14.901961,84,0,22.768408,0
4650,22FEB16:17:18:36,114,244.794184,10.588236,87,122,1394.5,114,8,27.16,80,14.14,7,14.901961,84,0,19.193468,0
4650,22FEB16:17:18:36,114,244.794184,10.588236,87,122,1394.5,114,8,27.16,80,14.14,7,14.901961,84,0,19.193468,0
4651,22FEB16:17:18:37,114,244.794184,10.588236,87,121,1393,114,8,27.16,80,14.16,7,14.901961,84,0,19.193468,0
4651,22FEB16:17:18:37,114,244.794184,10.588236,87,121,1393,114,8,27.16,80,14.16,7,14.901961,84,0,19.193468,0
4652,22FEB16:17:18:38,114,244.794184,10.588236,87,121,1393,114,8,27.05,80,14.16,7,14.901961,84,0,16.811659,0
4653,22FEB16:17:18:39,114,244.794184,2.352941,87,120,1389.5,114,8,27.05,80,14.16,7,14.901961,84,0,0,0
4654,22FEB16:17:18:40,114,244.794184,0,87,120,1385.5,114,8,27.05,80,14.2,7,14.901961,84,0,0,0
4655,22FEB16:17:18:41,113,244.849813,0,87,119,1380,113,8,26.58,80,14.16,7,14.901961,84,0,0,0
4656,22FEB16:17:18:42,113,244.849813,21.568628,87,119,1386.5,113,8,26.69,80,14.18,7,14.901961,84,0,0,0
4656,22FEB16:17:18:42,113,244.849813,21.568628,87,119,1386.5,113,8,26.69,80,14.18,7,14.901961,84,0,0,0
4657,22FEB16:17:18:43,113,244.849813,38.431374,87,112,1413,113,8,25.16,80,14.12,7,14.901961,84,2.084393,55.13215,0
4658,22FEB16:17:18:44,113,244.849813,43.137257,87,111,1422,113,8,25.05,80,14.22,7,14.901961,84,2.333628,61.724415,0
4659,22FEB16:17:18:45,114,244.794184,43.137257,86,111,1419.5,114,8,25.02,80,14.08,7,14.901961,84,2.330833,61.650497,0
4660,22FEB16:17:18:46,114,244.794184,40.39216,86,110,1416,114,8,24.88,80,14.16,7,14.901961,84,2.148808,56.835945,0
4661,22FEB16:17:18:47,114,244.794184,44.313725,86,110,1429.5,114,8,25.02,80,14.18,7,14.901961,84,2.1609,57.155766,0
4662,22FEB16:17:18:48,114,244.794184,44.313725,86,111,1429.5,114,8,25.02,80,14.14,7,14.901961,83,2.1609,57.155766,0
4663,22FEB16:17:18:49,113,244.849813,15.686275,87,112,1389.5,113,8,25.69,80,14.16,7,14.901961,83,2.43829,64.49272,0
4664,22FEB16:17:18:50,112,244.905442,33.72549,87,112,1396,112,8,26.22,80,14.18,7,14.901961,83,0,23.787313,0
4665,22FEB16:17:18:51,112,244.905442,65.09804,87,118,1421,112,8,26.13,79.60784,14.16,7,14.901961,83,1.914665,50.642853,0
4666,22FEB16:17:18:52,113,244.849813,66.666664,87,124,1428.5,113,8,26.83,79.60784,14.14,7,14.901961,83,4.079709,107.90824,0
4666,22FEB16:17:18:52,113,244.849813,66.666664,87,124,1428.5,113,8,26.83,79.60784,14.14,7,14.901961,83,4.079709,107.90824,0
4667,22FEB16:17:18:53,113,244.849813,65.4902,87,124,1425.5,113,8,26.83,80,14.14,7,14.901961,83,4.079709,107.90824,0
4668,22FEB16:17:18:54,113,244.849813,65.882355,87,125,1420.5,113,7,26.77,80,14.12,7,14.901961,83,3.840706,101.5866,0
4669,22FEB16:17:18:55,113,244.849813,65.882355,87,128,1420.5,113,7,26.94,80,14.2,7,14.901961,83,3.889415,102.87496,0
4670,22FEB16:17:18:56,114,244.794184,67.05882,87,128,1424.5,114,7,26.97,80,14.16,7,14.901961,83,3.966899,104.924416,0
4671,22FEB16:17:18:57,114,244.794184,66.27451,87,128,1423.5,114,7,26.44,80,14.12,7,14.901961,83,3.85483,101.9602,0
4672,22FEB16:17:18:58,114,244.794184,66.27451,87,127,1423.5,114,7,26.91,80,14.12,7,14.901961,83,3.875102,102.49638,0
4673,22FEB16:17:18:59,114,244.794184,63.52941,87,127,1421.5,114,7,26.47,80,14.1,7,14.901961,83,3.811741,100.82048,0
